Run,AgentID,Day,SleepDuration,NightSMUse
1,83,25,7.251936800000302,1.416851951709472
1,83,26,6.692422075231223,1.5909182030076907
1,83,27,6.169304354632749,2.9260859732418263
1,83,28,6.246875851708582,2.4230064144032832
1,83,29,6.762793749814552,1.5035356879137949
1,83,30,6.856980762205162,1.4919231583415238
1,84,1,8.24552094989721,0.25
1,84,2,8.009041625470386,0.25
1,84,3,8.283031769303973,0.25
1,84,4,7.461451668857491,0.25
1,84,5,7.615827791809487,0.25
1,84,6,7.749209451941141,0.25
1,84,7,7.392554260661254,0.25
1,84,8,8.033433784978836,0.25
1,84,9,7.92510210429559,0.25
1,84,10,8.315364829389402,0.25
1,84,11,7.730360372252358,0.25
1,84,12,7.410005910092726,0.25
1,84,13,8.264321940174636,0.25
1,84,14,7.530133571383207,0.25
1,84,15,7.951185211776488,0.25
1,84,16,8.041410433203284,0.25
1,84,17,8.304849498150487,0.25
1,84,18,7.434732784015526,0.25
1,84,19,7.450133356028309,0.25
1,84,20,8.066696829009809,0.25
1,84,21,7.626062265820773,0.25
1,84,22,7.8439128611989375,0.25
1,84,23,8.09741163468413,0.25
1,84,24,7.353555170923665,0.25
1,84,25,7.471526140030097,0.25
1,84,26,8.233980852674135,0.25
1,84,27,7.879072825767677,0.25
1,84,28,7.710970671231992,0.25
1,84,29,7.8751271190156436,0.25
1,84,30,8.231616240202396,0.25
1,85,1,8.235837271268682,0.0
1,85,2,8.153735719559153,0.0
1,85,3,8.18859188191151,0.0
1,85,4,8.448693532026324,0.0
1,85,5,8.096369918615503,0.0
1,85,6,8.037754214024162,0.0
1,85,7,8.494198033365475,0.0
1,85,8,7.765815634496665,0.0
1,85,9,8.047341609583146,0.0
1,85,10,8.124317005480066,0.0
1,85,11,7.870420460602722,0.0
1,85,12,7.90062428783653,0.0
1,85,13,8.09823206595753,0.0
1,85,14,8.288341578976716,0.0
1,85,15,8.177564457474574,0.0
1,85,16,7.890618389027914,0.0
1,85,17,7.865023842435465,0.0
1,85,18,7.521152206704941,0.0
1,85,19,8.119043760418869,0.0
1,85,20,7.692845259652367,0.0
1,85,21,8.066665090077509,0.0
1,85,22,7.881291035319362,0.0
1,85,23,7.772458245977129,0.0
1,85,24,8.42235359773474,0.0
1,85,25,7.8842266742684375,0.0
1,85,26,7.821072735104547,0.0
1,85,27,7.965286435701947,0.0
1,85,28,7.773319981870298,0.0
1,85,29,8.146328317551943,0.0
1,85,30,7.621010877371648,0.0
1,86,1,7.63808248578521,0.0
1,86,2,8.259585850176844,0.0
1,86,3,8.149997199340653,0.0
1,86,4,8.460662100368738,0.0
1,86,5,8.387974043837042,0.0
1,86,6,8.476223921339027,0.0
1,86,7,7.729930138589154,0.0
1,86,8,7.570388129610244,0.0
1,86,9,8.057548648268888,0.0
1,86,10,7.582510166815082,0.0
1,86,11,8.133402302871374,0.0
1,86,12,7.601722156565131,0.0
1,86,13,7.5455118716162515,0.0
1,86,14,8.197470965573569,0.0
1,86,15,7.7949167702341775,0.0
1,86,16,7.55241525618885,0.0
1,86,17,8.29656530265739,0.0
1,86,18,8.000000931424267,0.0
1,86,19,7.683693772722073,0.0
1,86,20,7.523038175091109,0.0
1,86,21,8.0458306758357,0.0
1,86,22,8.424661138938568,0.0
1,86,23,8.28405361159039,0.0
1,86,24,8.465235611033675,0.0
1,86,25,7.528004704795175,0.0
1,86,26,7.831582047257549,0.0
1,86,27,7.5532014553266675,0.0
1,86,28,8.063364004859626,0.0
1,86,29,7.826610465445236,0.0
1,86,30,8.070420624217322,0.0
1,87,1,7.125049534426054,1.0
1,87,2,7.179264022239816,1.0
1,87,3,7.732725562725924,1.0
1,87,4,6.97420267095553,1.0
1,87,5,7.14273283925756,1.0
1,87,6,7.446561159318345,1.0
1,87,7,7.75544568712336,1.0
1,87,8,7.744603482007236,1.0
1,87,9,6.848918799943029,1.0
1,87,10,7.651445256052634,1.0
1,87,11,6.870698591954106,1.0
1,87,12,7.777853329246664,1.0
1,87,13,7.419657876945568,1.0
1,87,14,7.58156309313146,1.0
1,87,15,6.895830251405402,1.0
1,87,16,7.57240969521847,1.0
1,87,17,7.401617638698041,1.0
1,87,18,7.036504935115873,1.0
1,87,19,7.359294287898267,1.0
1,87,20,6.952346016588111,1.0
1,87,21,7.67592147911975,1.0
1,87,22,6.815183413629979,1.0
1,87,23,6.931193189459263,1.0
1,87,24,6.998462143178983,1.0
1,87,25,7.102956567319954,1.0
1,87,26,6.834222772232821,1.0
1,87,27,7.297132946484259,1.0
1,87,28,7.201876483671882,1.0
1,87,29,6.834533989754475,1.0
1,87,30,7.246102117448016,1.0
1,88,1,8.025477151400036,0.0
1,88,2,7.556114939128966,0.0
1,88,3,8.154587964418795,0.0
1,88,4,8.193560398292544,0.0
1,88,5,7.859250886366633,0.0
1,88,6,8.246890825674262,0.0
1,88,7,7.509723191714425,0.0
1,88,8,7.597119250157663,0.0
1,88,9,8.15327687821552,0.0
1,88,10,7.632538762806339,0.0
1,88,11,7.832906138382258,0.0
1,88,12,8.47520749419247,0.0
1,88,13,7.894696814352736,0.0
1,88,14,7.697295754261126,0.0
1,88,15,7.733111984018853,0.0
1,88,16,8.42882055230215,0.0
1,88,17,7.895312383839403,0.0
1,88,18,7.8421409981672845,0.0
1,88,19,8.316558835599025,0.0
1,88,20,7.614788456995579,0.0
1,88,21,7.638609875191535,0.0
1,88,22,8.45096723194713,0.0
1,88,23,7.769998661145446,0.0
1,88,24,8.251850091960648,0.0
1,88,25,7.759421172471059,0.0
1,88,26,8.413576933798598,0.0
1,88,27,8.453164011208628,0.0
1,88,28,7.697809749474252,0.0
1,88,29,8.065616888973798,0.0
1,88,30,7.87331686584181,0.0
1,89,1,7.323182423857328,0.5
1,89,2,7.321383575221048,0.5
1,89,3,7.521843767646766,0.5
1,89,4,7.9369917925955775,0.5
1,89,5,8.098084353706943,0.5
1,89,6,7.609225235260042,0.5
1,89,7,7.398257609362078,0.5
1,89,8,7.681661051402473,0.5
1,89,9,8.003829287234188,0.5
1,89,10,8.007858384079901,0.5
1,89,11,7.575902253038347,0.5
1,89,12,7.744960829943638,0.5
1,89,13,8.118057810457245,0.5
1,89,14,7.186970172356319,0.5
1,89,15,7.809724031567635,0.5
1,89,16,7.3885403230785265,0.5
1,89,17,7.610602770119356,0.5
1,89,18,7.8874315560462245,0.5
1,89,19,7.463189660405368,0.5
1,89,20,7.47753972812418,0.5
1,89,21,7.463260462163502,0.5
1,89,22,7.399932615245426,0.5
1,89,23,7.223890242759211,0.5
1,89,24,7.483147114430141,0.5
1,89,25,7.895457238482182,0.5
1,89,26,7.527036770898866,0.5
1,89,27,7.709958729509028,0.5
1,89,28,7.618579763514537,0.5
1,89,29,8.033259613154145,0.5
1,89,30,7.21681888528813,0.5
1,90,1,7.142327017681846,1.0
1,90,2,7.233909651971662,1.0
1,90,3,6.9655250791593435,1.0
1,90,4,7.388950155783103,1.0
1,90,5,7.203391644501125,1.0
1,90,6,6.887520897934198,1.0
1,90,7,7.473697916781814,1.0
1,90,8,7.326192021793696,1.0
1,90,9,7.638014435792606,1.0
1,90,10,6.911549404291969,1.0
1,90,11,7.746095493529001,1.0
1,90,12,6.9227621676986635,1.0
1,90,13,7.380486909891458,1.0
1,90,14,7.525098682335619,1.0
1,90,15,7.183920024813779,1.0
1,90,16,7.221682730525316,1.0
1,90,17,7.7428899086775145,1.0
1,90,18,7.089466629044885,1.0
1,90,19,7.627253679785654,1.0
1,90,20,7.527743899014605,1.0
1,90,21,7.5125985052999775,1.0
1,90,22,7.137532353185732,1.0
1,90,23,7.562385992203942,1.0
1,90,24,7.770325127917518,1.0
1,90,25,7.205844632364618,1.0
1,90,26,7.325204600168319,1.0
1,90,27,6.857545765458357,1.0
1,90,28,6.930555084069224,1.0
1,90,29,7.517270230603696,1.0
1,90,30,6.985510185227696,1.0
1,91,1,7.327356485726168,1.349476140603677
1,91,2,6.882418210397958,1.6906263107901112
1,91,3,6.893695147991668,1.3025915669322332
1,91,4,7.049702088304803,1.081601629990221
1,91,5,7.432901028751243,1.1346682848358256
1,91,6,6.921852137351881,1.9605180708914411
1,91,7,5.666901537888918,2.72732468949253
1,91,8,7.316815933201343,1.1550130290540133
1,91,9,7.577100615620053,1.2046915466421177
1,91,10,7.335165432109498,1.0808638476590178
1,91,11,7.28425510544837,1.4431766397342702
1,91,12,7.0041491083936185,1.7443591313414588
1,91,13,6.487167565330366,2.166541652156908
1,91,14,5.773594090376472,2.64630222231057
1,91,15,7.188947893087094,1.7014146777101287
1,91,16,6.520462289364607,1.8809347901209168
1,91,17,6.779406006833523,1.7434666545607465
1,91,18,7.294493720236673,1.3805802527125186
1,91,19,7.553587208935678,1.071074359526274
1,91,20,5.778658626747023,2.841331293583778
1,91,21,6.265428958971924,2.3746288743182555
1,91,22,7.204951406622273,1.300851203788863
1,91,23,6.5896007674078945,1.3216300235700174
1,91,24,7.414956634390775,1.2155235394303756
1,91,25,6.603113132286076,1.524709991365701
1,91,26,6.769842656542255,1.0644225783654693
1,91,27,6.789879977499473,2.2538531011091654
1,91,28,5.829962875468124,2.837502468278147
1,91,29,6.837196172619425,1.038116756801878
1,91,30,7.136012544920003,1.3195057668972747
1,92,1,6.604550024262131,2.19822725105333
1,92,2,6.116846407282968,2.11216489741109
1,92,3,6.33018255420291,2.0056589818307278
1,92,4,6.240046436909113,1.9818598968777468
1,92,5,7.2150158878223305,1.4558010449845586
1,92,6,5.944055681261731,3.0441523042872287
1,92,7,5.591081868991765,3.4078194072821795
1,92,8,7.231007195934559,1.45455308863259
1,92,9,6.979733078814709,1.3388912072009278
1,92,10,6.908386108550005,1.483238655897377
1,92,11,6.107388142840682,2.1051012838976657
1,92,12,7.0757332540778,1.6253722189750313
1,92,13,5.978136158157909,3.428229419732537
1,92,14,5.292312853165913,3.5594500090033674
1,92,15,6.50074152041705,1.9126785063879777
1,92,16,7.15816049922484,1.4439842232409092
1,92,17,6.847504829369711,1.7913722631799582
1,92,18,6.565032015666332,1.5535195846563266
1,92,19,6.385452325591522,1.8703975196045342
1,92,20,6.342845123656622,3.0148346247300393
1,92,21,5.867424035733077,2.91833512668737
1,92,22,6.996256475588509,1.6613906684915531
1,92,23,6.640233113275932,2.0923410682243135
1,92,24,6.483961643959842,2.1067883936907448
1,92,25,6.481251061721715,1.6780368503210707
1,92,26,6.116421491454687,2.10814629651035
1,92,27,6.258736791624615,2.747528883309738
1,92,28,5.645720609019042,3.523720412012466
1,92,29,6.750783960212341,1.2868370939973253
1,92,30,6.551080456089412,1.566152535792104
1,93,1,8.11007658007875,0.0
1,93,2,7.542551757617045,0.0
1,93,3,8.203698039764044,0.0
1,93,4,8.448788104221288,0.0
1,93,5,7.668984741890148,0.0
1,93,6,7.758647958991176,0.0
1,93,7,8.394316252870206,0.0
1,93,8,7.605514181899156,0.0
1,93,9,8.172090495261404,0.0
1,93,10,7.761252587903497,0.0
1,93,11,8.23576078513446,0.0
1,93,12,7.772972790571324,0.0
1,93,13,7.817317386793015,0.0
1,93,14,8.051785851361249,0.0
1,93,15,8.282929137542636,0.0
1,93,16,8.382286057595932,0.0
1,93,17,8.16535070426112,0.0
1,93,18,7.749466786393067,0.0
1,93,19,7.5778085765443866,0.0
1,93,20,8.05149711409155,0.0
1,93,21,8.058909103471205,0.0
1,93,22,8.310259496953815,0.0
1,93,23,8.235873398096828,0.0
1,93,24,7.500843209464912,0.0
1,93,25,7.814296234572957,0.0
1,93,26,7.612410589819628,0.0
1,93,27,8.218868794114071,0.0
1,93,28,8.375916570688052,0.0
1,93,29,8.440122788502677,0.0
1,93,30,8.201473902096673,0.0
1,94,1,6.98902417206745,1.0821356620855869
1,94,2,7.528880616719976,1.1989089626594698
1,94,3,7.335205006083803,0.916573860253016
1,94,4,6.5823462424398125,1.870364549768272
1,94,5,7.27836168251279,1.24596956801205
1,94,6,6.4147512924130226,2.4506656745896658
1,94,7,6.8529882943251526,2.2773283067690357
1,94,8,6.716556347457133,1.63058145487753
1,94,9,7.118523998520763,1.5328423136570057
1,94,10,6.845100298212713,1.6283117364834085
1,94,11,7.736751451276799,1.0122439693013412
1,94,12,6.904437014963323,1.7705630902280323
1,94,13,5.8423171742573015,2.5706836568054445
1,94,14,6.468768347490883,2.554682823985227
1,94,15,6.806880390038694,1.4590189698451979
1,94,16,7.083191122769541,1.7817993480841166
1,94,17,7.021449370554941,1.6878820556767247
1,94,18,7.2032017551048675,1.6585215007379972
1,94,19,7.317935396731586,1.4695341111866451
1,94,20,6.615156092666435,2.3286262334028027
1,94,21,5.8122994698206165,3.012313074230097
1,94,22,6.556862887974757,1.5249193212326593
1,94,23,6.4687607976725525,1.750747546472656
1,94,24,7.6162703064453705,1.0952634769583074
1,94,25,7.49657283894277,1.241194070414494
1,94,26,7.508328657980365,1.3929144704306036
1,94,27,6.590528388122164,2.6526039128140675
1,94,28,6.344358762995912,2.7751478476094054
1,94,29,7.464771695111121,1.1284112441092031
1,94,30,6.921583368436056,0.9120151681146628
1,95,1,7.374867037992817,0.5
1,95,2,7.6255002876452735,0.5
1,95,3,7.376190861459406,0.5
1,95,4,8.115183940287551,0.5
1,95,5,8.026544137599476,0.5
1,95,6,7.166890968304141,0.5
1,95,7,8.059927458987888,0.5
1,95,8,7.815242354773544,0.5
1,95,9,7.937307579533586,0.5
1,95,10,8.01201442802765,0.5
1,95,11,8.037977905955632,0.5
1,95,12,7.625826283296027,0.5
1,95,13,7.19416216148821,0.5
1,95,14,7.177891225295658,0.5
1,95,15,7.252689653726582,0.5
1,95,16,7.317047255069111,0.5
1,95,17,7.458891426789597,0.5
1,95,18,7.397354370849807,0.5
1,95,19,7.432206931432787,0.5
1,95,20,7.662656546729399,0.5
1,95,21,7.765208550593621,0.5
1,95,22,7.470989391475914,0.5
1,95,23,7.462189704066305,0.5
1,95,24,7.230375270430697,0.5
1,95,25,7.319120877018439,0.5
1,95,26,7.686727200749635,0.5
1,95,27,7.863612188381989,0.5
1,95,28,7.158668682874529,0.5
1,95,29,7.488158049294046,0.5
1,95,30,7.262752583060884,0.5
1,96,1,7.447614565276909,0.5
1,96,2,7.224348059925651,0.5
1,96,3,7.159286947608461,0.5
1,96,4,7.752388667450972,0.5
1,96,5,7.6847334341938405,0.5
1,96,6,7.684834370061003,0.5
1,96,7,7.34966653909431,0.5
1,96,8,7.316809318903548,0.5
1,96,9,7.605337828020266,0.5
1,96,10,7.2344014657091025,0.5
1,96,11,7.51559085894639,0.5
1,96,12,7.554443599190736,0.5
1,96,13,8.021679559151616,0.5
1,96,14,7.742503601749913,0.5
1,96,15,7.21754447216456,0.5
1,96,16,7.257683828589502,0.5
1,96,17,7.27346401269326,0.5
1,96,18,7.348412459149158,0.5
1,96,19,7.215319167166277,0.5
1,96,20,7.343054238334992,0.5
1,96,21,7.392645655425805,0.5
1,96,22,7.328784396080738,0.5
1,96,23,7.662355631168808,0.5
1,96,24,7.353321981702364,0.5
1,96,25,7.325387356311071,0.5
1,96,26,7.753271095524916,0.5
1,96,27,7.854217819604019,0.5
1,96,28,7.202752705898201,0.5
1,96,29,7.900850692909781,0.5
1,96,30,7.7355728501865215,0.5
1,97,1,7.00727779485464,1.0
1,97,2,7.699311650865009,1.0
1,97,3,7.617109026913298,1.0
1,97,4,7.7675316856159355,1.0
1,97,5,7.957544360549849,0.7673369615817373
1,97,6,7.418349358910602,1.0
1,97,7,7.672742498408298,1.0
1,97,8,7.272154596594848,0.8991465386000682
1,97,9,7.7314798193860055,1.0
1,97,10,7.8292676784458965,0.8638202517892725
1,97,11,7.16557114397312,1.0
1,97,12,7.078890633190975,1.0
1,97,13,7.547823367719294,1.0
1,97,14,7.574157787143752,1.0
1,97,15,6.993614541771784,1.0
1,97,16,7.362054117223519,1.0
1,97,17,7.5065222678629455,1.0
1,97,18,7.6099524684478705,1.0
1,97,19,7.556521440369539,1.0
1,97,20,7.487057456717161,1.0
1,97,21,6.927274860597326,1.0
1,97,22,7.239909279412558,1.0
1,97,23,7.25452237388043,0.7421819515686778
1,97,24,7.178490696454375,0.8089168945262908
1,97,25,6.8142325957771,1.0
1,97,26,7.111430882485535,1.0
1,97,27,7.786206594081566,1.0
1,97,28,7.113293881204446,1.0
1,97,29,7.34511138098054,1.0
1,97,30,7.871059401326781,0.727607490892292
1,98,1,7.817040745018448,0.0
1,98,2,7.5329017801534714,0.0
1,98,3,7.92231393377506,0.0
1,98,4,8.06555024612032,0.0
1,98,5,8.153567618400754,0.0
1,98,6,8.08560801331339,0.0
1,98,7,7.702766558788273,0.0
1,98,8,7.658176455899332,0.0
1,98,9,7.7992944815965135,0.0
1,98,10,7.995948275571773,0.0
1,98,11,8.058790458030057,0.0
1,98,12,7.608036668018922,0.0
1,98,13,7.782925508192127,0.0
1,98,14,8.486954700241048,0.0
1,98,15,8.1373637356527,0.0
1,98,16,7.707119315373356,0.0
1,98,17,8.328687304375359,0.0
1,98,18,8.002333943628523,0.0
1,98,19,8.051691377175793,0.0
1,98,20,7.78108276398384,0.0
1,98,21,8.065574600382188,0.0
1,98,22,8.465885492851761,0.0
1,98,23,7.764269955227244,0.0
1,98,24,8.345668396171991,0.0
1,98,25,7.8423669951023545,0.0
1,98,26,8.402882950431568,0.0
1,98,27,7.952111723347197,0.0
1,98,28,7.703007070299866,0.0
1,98,29,8.141818708104854,0.0
1,98,30,8.420731658068867,0.0
1,99,1,7.908700374770801,0.75
1,99,2,7.289484693226651,0.75
1,99,3,7.045828305400512,0.75
1,99,4,7.115643368148568,0.75
1,99,5,7.664749748377425,0.75
1,99,6,7.047589444798977,0.75
1,99,7,7.593596899181808,0.75
1,99,8,7.4180121699982875,0.75
1,99,9,7.353939351590459,0.75
1,99,10,7.745367789143078,0.75
1,99,11,7.6843371359525285,0.75
1,99,12,7.472273782125278,0.75
1,99,13,7.587931570631184,0.75
1,99,14,7.034945738625403,0.75
1,99,15,7.396007003496582,0.75
1,99,16,7.913923227994742,0.75
1,99,17,7.679140476632831,0.75
1,99,18,7.967551668397127,0.75
1,99,19,7.00736679166805,0.75
1,99,20,7.5586482554164025,0.75
1,99,21,7.7303351733469015,0.75
1,99,22,7.8193253305301695,0.75
1,99,23,7.446400353138005,0.75
1,99,24,7.452344089443458,0.75
1,99,25,7.19930998943812,0.75
1,99,26,7.631374272256986,0.75
1,99,27,7.64966762143866,0.75
1,99,28,7.188011855688407,0.75
1,99,29,7.1299840088791955,0.75
1,99,30,7.776225291293569,0.75
1,100,1,6.421962926857066,1.9307065855690815
1,100,2,6.412805891129597,2.391757447078415
1,100,3,6.964353980992958,1.8091562868157332
1,100,4,6.213905257224267,2.177272382750185
1,100,5,6.666384367277196,1.7340991366434544
1,100,6,5.240352625014223,3.3796898812225
1,100,7,5.58414982050954,2.889342099422645
1,100,8,6.431597845077552,1.9765102158069228
1,100,9,6.943085762680083,1.4060543953014455
1,100,10,6.91434091633794,1.465491560076845
1,100,11,7.397188447676394,1.5486616779646418
1,100,12,6.295245909115885,1.9133749594315352
1,100,13,5.508067849176568,3.222414416188077
1,100,14,5.958324496291143,3.0980929086097415
1,100,15,6.327320445941757,2.3104340966649777
1,100,16,6.69457557570517,1.4560063014120435
1,100,17,7.334613224423983,1.637899386768567
1,100,18,6.8447117510493785,1.8425220581886692
1,100,19,7.381197174999091,1.564951388130511
1,100,20,5.527826095103912,3.2625129063394884
1,100,21,5.807425048184641,2.993595825481055
1,100,22,6.307872493034248,1.7867319184841617
1,100,23,6.490818630659773,1.5746339490906163
1,100,24,6.758978051388727,1.7311752043724788
1,100,25,7.198899628509408,1.5415924733258253
1,100,26,6.887650933581686,1.751369483833007
1,100,27,6.10777731214016,2.802971503915715
1,100,28,5.410926378890082,3.5028766912364286
1,100,29,6.601799943091465,2.446520298027447
1,100,30,6.977303553305225,1.4249371416581669
1,101,1,7.476622245782545,1.0
1,101,2,7.512711399949359,1.0
1,101,3,7.113351477440906,1.0
1,101,4,6.967887416751584,1.0
1,101,5,7.274396338327737,1.0
1,101,6,7.101350709844871,1.0
1,101,7,7.475812124876526,1.0
1,101,8,7.124654108620092,1.0
1,101,9,7.0928327133567395,1.0
1,101,10,7.0108567474615375,1.0
1,101,11,6.9135576788264395,1.0
1,101,12,6.852852420734707,1.0
1,101,13,7.692671809829651,1.0
1,101,14,6.847732872937321,1.0
1,101,15,7.597025584012798,1.0
1,101,16,6.973621557764668,1.0
1,101,17,7.627884694313751,1.0
1,101,18,6.932295812675976,1.0
1,101,19,7.363739322025284,1.0
1,101,20,7.753762074724289,1.0
1,101,21,7.60748102637377,1.0
1,101,22,7.076445671148928,1.0
1,101,23,7.360996258844121,1.0
1,101,24,7.498779748473256,1.0
1,101,25,7.44999666211711,1.0
1,101,26,7.27778984526397,1.0
1,101,27,7.74626778667526,1.0
1,101,28,7.383448521081471,1.0
1,101,29,6.915249147733778,1.0
1,101,30,6.899047013911739,1.0
1,102,1,7.479381953624708,1.4296836909952202
1,102,2,6.6518678342031095,1.3215280817689083
1,102,3,6.359077572223762,1.8257881750282632
1,102,4,6.336320391776964,1.7891508868473753
1,102,5,7.471170907291011,1.0343158884712822
1,102,6,6.77850363020003,2.12395801545776
1,102,7,6.227226203879342,2.6951439591377295
1,102,8,7.335398865701517,1.3268364317183625
1,102,9,7.46053166195772,1.0486968236244003
1,102,10,6.694779712935836,1.6432800093249091
1,102,11,7.469210718711284,1.385624591086608
1,102,12,7.516169831313033,0.9456251562255874
1,102,13,6.876499357875655,2.3115224400135608
1,102,14,5.726023198232159,2.7124665816630937
1,102,15,7.102606751040602,1.012943010057626
1,102,16,6.870958472209942,1.3504024987732919
1,102,17,7.474257357917006,1.083429635289839
1,102,18,7.793348584453809,0.9957860162723394
1,102,19,6.323686549228152,1.7457058049364393
1,102,20,6.614190927712854,2.526666293935331
1,102,21,5.948992235707142,2.873183596059094
1,102,22,6.746244008238361,1.5254036085299858
1,102,23,7.4571543512623,1.3578734369271528
1,102,24,6.869598655004452,1.8554831363232887
1,102,25,7.0855910504557045,1.2481866589626025
1,102,26,7.191500956003141,1.6578107364121293
1,102,27,6.508823447342853,2.1868416658969143
1,102,28,6.00069872673634,2.8205551507598203
1,102,29,6.492510130550125,1.8117779438833574
1,102,30,7.232461665373178,1.2870498539459025
1,103,1,8.454608863391462,0.0
1,103,2,7.740472194304287,0.0
1,103,3,8.253157800991069,0.0
1,103,4,8.13910268790488,0.0
1,103,5,7.801116454756793,0.0
1,103,6,7.895113258228617,0.0
1,103,7,8.041473954603024,0.0
1,103,8,8.225867683615169,0.0
1,103,9,8.02705273340462,0.0
1,103,10,8.255483931448541,0.0
1,103,11,8.459103731087176,0.0
1,103,12,7.882632982765019,0.0
1,103,13,7.651264746156891,0.0
1,103,14,8.236858695784312,0.0
1,103,15,8.459741351393648,0.0
1,103,16,7.958775931746485,0.0
1,103,17,8.200407413659436,0.0
1,103,18,7.926302977037887,0.0
1,103,19,8.443509141419865,0.0
1,103,20,8.247079270122006,0.0
1,103,21,7.55469275467228,0.0
1,103,22,7.679803909793548,0.0
1,103,23,7.744614037740293,0.0
1,103,24,8.206224100610182,0.0
1,103,25,8.406302027495212,0.0
1,103,26,7.7193111294115635,0.0
1,103,27,7.814458592703447,0.0
1,103,28,7.789741048986022,0.0
1,103,29,8.144758579757228,0.0
1,103,30,8.303869955770065,0.0
1,104,1,7.790452651992935,0.0
1,104,2,7.889156607367359,0.0
1,104,3,8.492940155246385,0.0
1,104,4,7.9466299340977935,0.0
1,104,5,8.162482965888897,0.0
1,104,6,7.973987677367951,0.0
1,104,7,7.9822920812010505,0.0
1,104,8,8.063144702804284,0.0
1,104,9,8.195829497345171,0.0
1,104,10,7.667600396752468,0.0
1,104,11,8.245016714639112,0.0
1,104,12,7.652736651172881,0.0
1,104,13,8.157419477676244,0.0
1,104,14,8.48295056250764,0.0
1,104,15,7.811188240227594,0.0
1,104,16,8.315084891605807,0.0
1,104,17,8.365431895673563,0.0
1,104,18,7.590935430410132,0.0
1,104,19,7.856649143633838,0.0
1,104,20,8.12291096231013,0.0
1,104,21,8.149879940651722,0.0
1,104,22,7.776144342568076,0.0
1,104,23,7.997034890409987,0.0
1,104,24,7.595824862924024,0.0
1,104,25,8.345745934686784,0.0
1,104,26,8.442289129961994,0.0
1,104,27,8.109594434894404,0.0
1,104,28,8.061887556015048,0.0
1,104,29,7.552483101508786,0.0
1,104,30,7.626955582632465,0.0
1,105,1,7.3391412874983954,1.25
1,105,2,6.956729839621828,1.25
1,105,3,7.155508276546681,1.25
1,105,4,6.8745408631352785,1.25
1,105,5,7.2306343369240045,1.25
1,105,6,6.761381460329547,1.25
1,105,7,7.117340377704212,1.25
1,105,8,7.390708219634285,1.25
1,105,9,6.734302234436326,1.25
1,105,10,6.926367129953699,1.25
1,105,11,6.977711669340231,1.25
1,105,12,6.7213336285961525,1.25
1,105,13,6.678222188270985,1.25
1,105,14,7.614000078898622,1.25
1,105,15,7.4004956643702435,1.25
1,105,16,6.993979961007378,1.25
1,105,17,7.112504651601578,1.25
1,105,18,7.086577980884011,1.172456013686868
1,105,19,7.023136388512076,1.25
1,105,20,7.054312975702589,1.25
1,105,21,6.722399062081726,1.25
1,105,22,6.752222480084143,1.25
1,105,23,6.997737666686627,1.25
1,105,24,7.3880442972128275,1.25
1,105,25,7.149118333295991,1.25
1,105,26,6.707188984328399,1.25
1,105,27,6.983349513914046,1.25
1,105,28,6.777016894245571,1.25
1,105,29,6.850519869317809,1.25
1,105,30,7.486185474399612,1.25
1,106,1,7.942376111864835,0.0
1,106,2,7.639950594235197,0.0
1,106,3,8.150020213157807,0.0
1,106,4,7.756657941542715,0.0
1,106,5,8.33065272047089,0.0
1,106,6,8.297484612833466,0.0
1,106,7,8.396999773193295,0.0
1,106,8,7.754089127183024,0.0
1,106,9,8.128978599078556,0.0
1,106,10,8.25242785306617,0.0
1,106,11,8.18022673892177,0.0
1,106,12,8.25160974651537,0.0
1,106,13,7.729860545569221,0.0
1,106,14,8.394338897895361,0.0
1,106,15,7.808674414480697,0.0
1,106,16,7.718560855173296,0.0
1,106,17,8.484389542155059,0.0
1,106,18,8.13330997511837,0.0
1,106,19,8.251842270721802,0.0
1,106,20,7.873960486783792,0.0
1,106,21,7.981467900355107,0.0
1,106,22,7.646901785368019,0.0
1,106,23,7.608304295333254,0.0
1,106,24,8.273260439389286,0.0
1,106,25,7.702529984441104,0.0
1,106,26,7.9038385322861355,0.0
1,106,27,8.477353849046033,0.0
1,106,28,8.032305180357632,0.0
1,106,29,7.719000903953074,0.0
1,106,30,8.013384587987266,0.0
1,107,1,7.629079263016483,0.5
1,107,2,7.874163570094315,0.5
1,107,3,7.872432026364323,0.5
1,107,4,7.15128115749469,0.5
1,107,5,7.868766224516168,0.5
1,107,6,8.110134265080434,0.5
1,107,7,7.640805351606547,0.5
1,107,8,7.59749978899825,0.5
1,107,9,7.633662983209447,0.5
1,107,10,7.529800794150755,0.5
1,107,11,7.213369180059536,0.5
1,107,12,7.942731415227218,0.5
1,107,13,7.41022396358516,0.5
1,107,14,7.683288656506656,0.5
1,107,15,7.518829995172256,0.5
1,107,16,7.748869096484602,0.5
1,107,17,7.998518246108244,0.5
1,107,18,7.486177851453989,0.5
1,107,19,8.123850742947436,0.5
1,107,20,7.214266252885785,0.5
1,107,21,7.210864769827148,0.5
1,107,22,7.1995796742489375,0.5
1,107,23,8.125190594977825,0.5
1,107,24,7.969791076144201,0.5
1,107,25,7.548491223353163,0.5
1,107,26,7.255228209866425,0.5
1,107,27,7.679771979255315,0.5
1,107,28,7.3082804215078365,0.5
1,107,29,7.302630746025004,0.5
1,107,30,7.716157409285998,0.5
1,108,1,8.038577923708653,0.0
1,108,2,8.474323327435997,0.0
1,108,3,7.651374130844281,0.0
1,108,4,8.232584494498768,0.0
